date;parc;usage;revenu;service;operateur
30/06/2022;16019428;502007647;;Voix;Vodacom
31/07/2022;16102189;530361929;;Voix;Vodacom
31/08/2022;16075301;534155227;;Voix;Vodacom
30/09/2022;16108953;492733485;;Voix;Vodacom
31/10/2022;16341049;490547490;;Voix;Vodacom
30/11/2022;16555622;480441785;;Voix;Vodacom
31/12/2022;16912537;522222156;;Voix;Vodacom
31/01/2023;20008347;511493613;;Voix;Vodacom
28/02/2023;20483424;469331907;;Voix;Vodacom
31/03/2023;21099463;522222156;;Voix;Vodacom
31/01/2013;2993856;;;Voix;Tigo
28/02/2013;2962336;;;Voix;Tigo
31/03/2013;2935742;;;Voix;Tigo
30/04/2013;2900747;;;Voix;Tigo
31/05/2013;2892835;;;Voix;Tigo
30/06/2013;2964026;;;Voix;Tigo
31/07/2013;3234107;;;Voix;Tigo
31/08/2013;3459123;;;Voix;Tigo
30/09/2013;3632605;;;Voix;Tigo
31/10/2013;3740180;;;Voix;Tigo
30/11/2013;3790954;;;Voix;Tigo
31/12/2013;3854300;;;Voix;Tigo
31/01/2014;4434976;;;Voix;Tigo
28/02/2014;4516995;;;Voix;Tigo
31/03/2014;4570250;;;Voix;Tigo
30/04/2014;4651238;;;Voix;Tigo
31/05/2014;4718610;;;Voix;Tigo
30/06/2014;4771267;;;Voix;Tigo
31/07/2014;4865476;;;Voix;Tigo
31/08/2014;5126083;;;Voix;Tigo
30/09/2014;5446824;;;Voix;Tigo
31/10/2014;5591468;;;Voix;Tigo
30/11/2014;5623007;;;Voix;Tigo
31/12/2014;5683999;131310191;;Voix;Tigo
31/01/2015;6203755;124345984;;Voix;Tigo
28/02/2015;5879171;119590597;;Voix;Tigo
31/03/2015;5490724;112394142;;Voix;Tigo
30/04/2015;5433192;168989454;;Voix;Tigo
31/05/2015;5594601;183278876;;Voix;Tigo
30/06/2015;5893787;196580309;;Voix;Tigo
31/07/2015;6188366,739;;;Voix;Tigo
31/08/2015;6441762,976;;;Voix;Tigo
30/09/2015;6584638;;;Voix;Tigo
31/10/2015;6651142,844;;;Voix;Tigo
30/11/2015;6427664,444;;;Voix;Tigo
31/12/2015;6216048;;;Voix;Tigo
31/01/2016;5393664,85;;;Voix;Tigo
29/02/2016;4875873,024;;;Voix;Tigo
31/03/2016;4519402;;;Voix;Tigo
30/04/2016;;;;Voix;Tigo
31/05/2016;;;;Voix;Tigo
30/06/2016;;;;Voix;Tigo
31/07/2016;;;;Voix;Tigo
31/08/2016;;;;Voix;Tigo
30/09/2016;;;;Voix;Tigo
31/10/2016;;;;Voix;Tigo
30/11/2016;;;;Voix;Tigo
31/12/2016;;;;Voix;Tigo
31/01/2017;;;;Voix;Tigo
28/02/2017;;;;Voix;Tigo
31/03/2017;;;;Voix;Tigo
30/04/2017;;;;Voix;Tigo
31/05/2017;;;;Voix;Tigo
30/06/2017;;;;Voix;Tigo
31/07/2017;;;;Voix;Tigo
31/08/2017;;;;Voix;Tigo
30/09/2017;;;;Voix;Tigo
31/10/2017;;;;Voix;Tigo
30/11/2017;;;;Voix;Tigo
31/12/2017;;;;Voix;Tigo
31/01/2018;;;;Voix;Tigo
28/02/2018;;;;Voix;Tigo
31/03/2018;;;;Voix;Tigo
30/04/2018;;;;Voix;Tigo
31/05/2018;;;;Voix;Tigo
30/06/2018;;;;Voix;Tigo
31/07/2018;;;;Voix;Tigo
31/08/2018;;;;Voix;Tigo
30/09/2018;;;;Voix;Tigo
31/10/2018;;;;Voix;Tigo
30/11/2018;;;;Voix;Tigo
31/12/2018;;;;Voix;Tigo
31/01/2019;;;;Voix;Tigo
28/02/2019;;;;Voix;Tigo
31/03/2019;;;;Voix;Tigo
30/04/2019;;;;Voix;Tigo
31/05/2019;;;;Voix;Tigo
30/06/2019;;;;Voix;Tigo
31/07/2019;;;;Voix;Tigo
31/08/2019;;;;Voix;Tigo
30/09/2019;;;;Voix;Tigo
31/10/2019;;;;Voix;Tigo
30/11/2019;;;;Voix;Tigo
31/12/2019;;;;Voix;Tigo
31/01/2020;;;;Voix;Tigo
29/02/2020;;;;Voix;Tigo
31/03/2020;;;;Voix;Tigo
30/04/2020;;;;Voix;Tigo
31/05/2020;;;;Voix;Tigo
30/06/2020;;;;Voix;Tigo
31/07/2020;;;;Voix;Tigo
31/08/2020;;;;Voix;Tigo
30/09/2020;;;;Voix;Tigo
31/10/2020;;;;Voix;Tigo
30/11/2020;;;;Voix;Tigo
31/12/2020;;;;Voix;Tigo
31/01/2021;;;;Voix;Tigo
28/02/2021;;;;Voix;Tigo
31/03/2021;;;;Voix;Tigo
30/04/2021;;;;Voix;Tigo
31/05/2021;;;;Voix;Tigo
30/06/2021;;;;Voix;Tigo
31/07/2021;;;;Voix;Tigo
31/08/2021;;;;Voix;Tigo
30/09/2021;;;;Voix;Tigo
31/10/2021;;;;Voix;Tigo
30/11/2021;;;;Voix;Tigo
31/12/2021;;;;Voix;Tigo
31/01/2022;;;;Voix;Tigo
28/02/2022;;;;Voix;Tigo
31/03/2022;;;;Voix;Tigo
30/04/2022;;;;Voix;Tigo
31/05/2022;;;;Voix;Tigo
30/06/2022;;;;Voix;Tigo
31/07/2022;;;;Voix;Tigo
31/08/2022;;;;Voix;Tigo
30/09/2022;;;;Voix;Tigo
31/10/2022;;;;Voix;Tigo
30/11/2022;;;;Voix;Tigo
31/12/2022;;;;Voix;Tigo
31/01/2023;;;;Voix;Tigo
28/02/2023;;;;Voix;Tigo
31/03/2023;;;;Voix;Tigo
31/01/2013;991241,0957;;1205620;Data;RD Congo
28/02/2013;991207,5768;;1645298;Data;RD Congo
31/03/2013;1013069;;1654102;Data;RD Congo
30/04/2013;1330382;;1572659;Data;RD Congo
31/05/2013;1455426;;1467269;Data;RD Congo
30/06/2013;1451824;;915728;Data;RD Congo
31/07/2013;1398722;;2464030;Data;RD Congo
31/08/2013;1510317;;2463924;Data;RD Congo
30/09/2013;1758994;;2744418;Data;RD Congo
31/10/2013;1812552,334;;3223745;Data;RD Congo
30/11/2013;1839221,214;;3271456;Data;RD Congo
31/12/2013;2167631;;3568505;Data;RD Congo
31/01/2014;4395834;;3403504;Data;RD Congo
28/02/2014;4191364;;3477931;Data;RD Congo
31/03/2014;4637925;;3752888;Data;RD Congo
30/04/2014;4607583;;6306364;Data;RD Congo
31/05/2014;4644925;;6251246;Data;RD Congo
30/06/2014;4576842;;6530650;Data;RD Congo
31/07/2014;4930463;;8023200;Data;RD Congo
31/08/2014;5048755;;7794027;Data;RD Congo
30/09/2014;5289334;;7720145;Data;RD Congo
31/10/2014;6039600;;8022894;Data;RD Congo
30/11/2014;5336789;;7889581;Data;RD Congo
31/12/2014;5505297;;8435988;Data;RD Congo
31/01/2015;4872095;;5935366;Data;RD Congo
28/02/2015;4811084;;6519254;Data;RD Congo
31/03/2015;5600923;;8722450;Data;RD Congo
30/04/2015;5259640;;8312521;Data;RD Congo
31/05/2015;6121434;;9082423;Data;RD Congo
30/06/2015;6264465;;9756256;Data;RD Congo
31/07/2015;4852113;;11201282;Data;RD Congo
31/08/2015;5081960;;11257505;Data;RD Congo
30/09/2015;5170685;;11066425;Data;RD Congo
31/10/2015;5920444;;12486581;Data;RD Congo
30/11/2015;6051159;;11285772;Data;RD Congo
31/12/2015;6212588;;12275299;Data;RD Congo
31/01/2016;5593778;;11585313;Data;RD Congo
29/02/2016;5268206;;11023792;Data;RD Congo
31/03/2016;5550083;;11723085;Data;RD Congo
30/04/2016;6080567;;11537376;Data;RD Congo
31/05/2016;6128448;;12054065;Data;RD Congo
30/06/2016;6183537;;13439229;Data;RD Congo
31/07/2016;6554160;;14458468;Data;RD Congo
31/08/2016;6877622;;12779308;Data;RD Congo
30/09/2016;10516599;;12734749;Data;RD Congo
31/10/2016;10702764;;13927688;Data;RD Congo
30/11/2016;10689760;;14898119;Data;RD Congo
31/12/2016;10379977;;14884828;Data;RD Congo
31/01/2017;10673176;;16090796;Data;RD Congo
28/02/2017;11014591;;14903747;Data;RD Congo
31/03/2017;11408417;1735510930;15640656;Data;RD Congo
30/04/2017;12076281;1807566213;15536937;Data;RD Congo
31/05/2017;11550284;1914372159;15901168;Data;RD Congo
30/06/2017;11719874,39;2036590314;16033727;Data;RD Congo
31/07/2017;11811710;2054629859;14845699;Data;RD Congo
31/08/2017;12018024;2000235196;16465537;Data;RD Congo
30/09/2017;12159444,3;1999564950;12400886;Data;RD Congo
31/10/2017;13025970;2121916306;17145218;Data;RD Congo
30/11/2017;13198592;2288135158;17538395;Data;RD Congo
31/12/2017;13198592;2400419086;17819419;Data;RD Congo
31/01/2018;13264208;2404045807;17015756;Data;RD Congo
28/02/2018;13469765;2465778330;16520456;Data;RD Congo
31/03/2018;14189389,21;2926658232;19424953;Data;RD Congo
30/04/2018;13597710;3077179256;18990041;Data;RD Congo
31/05/2018;13408666;3239826043;20047795;Data;RD Congo
30/06/2018;13414013;3505502397;20038146;Data;RD Congo
31/07/2018;13631381;3800874548;18659480;Data;RD Congo
31/08/2018;13524528;4055155482;19726014;Data;RD Congo
30/09/2018;13414013;4028359227;19057328;Data;RD Congo
31/10/2018;13498251;4406958616;19943924;Data;RD Congo
30/11/2018;13398101;4454201375;20010237;Data;RD Congo
31/12/2018;13360051;4810306725;21305929;Data;RD Congo
31/01/2019;9499501;2065933887;11081247;Data;RD Congo
28/02/2019;12555718;4632790799;19789513;Data;RD Congo
31/03/2019;14360368;5292274356;22762630;Data;RD Congo
30/04/2019;13285314;5603840590;23706769;Data;RD Congo
31/05/2019;13626406;6097828874;24421674;Data;RD Congo
30/06/2019;15116636;6680081777;24816564;Data;RD Congo
31/07/2019;15614924;7387442726;26673074;Data;RD Congo
31/08/2019;15959342;7509250727;28385244;Data;RD Congo
30/09/2019;16295271;7332910801;26472153;Data;RD Congo
31/10/2019;16520573;9203557246;24954907;Data;RD Congo
30/11/2019;16527575;9472628234;24393181;Data;RD Congo
31/12/2019;18950021;10246614408;25551785;Data;RD Congo
31/01/2020;17437525;9388350528;28000323;Data;RD Congo
29/02/2020;17349187;9654203669;26531493;Data;RD Congo
31/03/2020;19593240;12025805139;30036840;Data;RD Congo
30/04/2020;19094346;12643297995;28520446;Data;RD Congo
31/05/2020;17449908;12215696066;28406808;Data;RD Congo
30/06/2020;17726065;13379396681;27688816;Data;RD Congo
31/07/2020;19838449;14460674432;28446704;Data;RD Congo
31/08/2020;20374617;14347956431;28645658;Data;RD Congo
30/09/2020;20712601;14547470701;29364652;Data;RD Congo
31/10/2020;20864820;15390956144;30699102;Data;RD Congo
30/11/2020;20717152;15866037144;29917389;Data;RD Congo
31/12/2020;20878176;18004154919;34116333;Data;RD Congo
31/01/2021;21137916;19098077109;33060748;Data;RD Congo
28/02/2021;26822149;17838591613;31350305;Data;RD Congo
31/03/2021;22779328;22868142738;34654786;Data;RD Congo
30/04/2021;22046625;20096276472;33201919;Data;RD Congo
31/05/2021;22420309;22021850913;34522129;Data;RD Congo
30/06/2021;22781328;22868142738;34654786;Data;RD Congo
31/07/2021;22764197;24393393873;37034760;Data;RD Congo
31/08/2021;23255210;26156167959;38679738;Data;RD Congo
30/09/2021;23281184;26788380932;39624476;Data;RD Congo
31/10/2021;23428854;28260849980;41731826;Data;RD Congo
30/11/2021;23307668;28674420344;41325630;Data;RD Congo
31/12/2021;23127061;30597448856;44320422;Data;RD Congo
31/01/2022;22281932;33192028589;43436126;Data;RD Congo
28/02/2022;23101080;30385428429;39807912;Data;RD Congo
31/03/2022;23600845;34860437003;45608306;Data;RD Congo
30/04/2022;23652874;35479285291;45878879;Data;RD Congo
31/05/2022;23993809;37413080113;48493691;Data;RD Congo
30/06/2022;22633052;39267258056;49853991;Data;RD Congo
31/07/2022;22735246;42981416284;53136001;Data;RD Congo
31/08/2022;22317041;44973470764;54499724;Data;RD Congo
30/09/2022;22615726;44415551988;52934982;Data;RD Congo
31/10/2022;26164140;46441437991;53487313;Data;RD Congo
30/11/2022;26100010;45944277854;52531779;Data;RD Congo
31/12/2022;25935100;49729323251;54585042;Data;RD Congo
31/01/2023;25949409;52223165749;55022038;Data;RD Congo
28/02/2023;26457694;49123252820;50747184;Data;RD Congo
31/03/2023;28188471;48875814990;62019690;Data;RD Congo
31/01/2013;;;;Data;Africell
28/02/2013;;;;Data;Africell
31/03/2013;;;;Data;Africell
30/04/2013;;;;Data;Africell
31/05/2013;;;;Data;Africell
30/06/2013;;;;Data;Africell
31/07/2013;;;;Data;Africell
31/08/2013;;;;Data;Africell
30/09/2013;;;;Data;Africell
31/10/2013;;;;Data;Africell
30/11/2013;;;;Data;Africell
31/12/2013;;;;Data;Africell
31/01/2014;;;;Data;Africell
28/02/2014;;;;Data;Africell
31/03/2014;;;;Data;Africell
30/04/2014;;;;Data;Africell
31/05/2014;;;;Data;Africell
30/06/2014;;;;Data;Africell
31/07/2014;;;;Data;Africell
31/08/2014;;;;Data;Africell
30/09/2014;;;;Data;Africell
31/10/2014;;;;Data;Africell
30/11/2014;;;;Data;Africell
31/12/2014;;;;Data;Africell
31/01/2015;;;;Data;Africell
28/02/2015;;;;Data;Africell
31/03/2015;;;;Data;Africell
30/04/2015;;;;Data;Africell
31/05/2015;;;;Data;Africell
30/06/2015;;;;Data;Africell
31/07/2015;;;;Data;Africell
31/08/2015;;;;Data;Africell
30/09/2015;;;;Data;Africell
31/10/2015;;;;Data;Africell
30/11/2015;;;;Data;Africell
31/12/2015;;;;Data;Africell
31/01/2016;;;;Data;Africell
29/02/2016;;;;Data;Africell
31/03/2016;;;;Data;Africell
30/04/2016;;;;Data;Africell
31/05/2016;;;;Data;Africell
30/06/2016;;;;Data;Africell
31/07/2016;;;;Data;Africell
31/08/2016;;;;Data;Africell
30/09/2016;184040,4825;;;Data;Africell
31/10/2016;187298,37;;;Data;Africell
30/11/2016;187070,8;;;Data;Africell
31/12/2016;201371,5538;;;Data;Africell
31/01/2017;207059,6144;;;Data;Africell
28/02/2017;213683,0654;;;Data;Africell
31/03/2017;250985,174;;;Data;Africell
30/04/2017;265678,182;;;Data;Africell
31/05/2017;254106,248;;;Data;Africell
30/06/2017;281558,544;;;Data;Africell
31/07/2017;283764,8048;;;Data;Africell
31/08/2017;288721,2973;;;Data;Africell
30/09/2017;279387,831;;;Data;Africell
31/10/2017;299298,012;;;Data;Africell
30/11/2017;303264,3516;;;Data;Africell
31/12/2017;290369,024;;;Data;Africell
31/01/2018;291812,576;350343719,4;1039850,265;Data;Africell
28/02/2018;296334,83;359340054,6;1009581,975;Data;Africell
31/03/2018;326029,922;426504489,9;1187078,76;Data;Africell
30/04/2018;312434,8951;484716792;1235917,865;Data;Africell
31/05/2018;308091,2268;510336888,3;1304759,058;Data;Africell
30/06/2018;348764,338;552186185,7;1304131,077;Data;Africell
31/07/2018;354415,906;589201655,5;1433749,122;Data;Africell
31/08/2018;351637,728;628619622,5;1515699,004;Data;Africell
30/09/2018;379616,5679;624465737;1464318,796;Data;Africell
31/10/2018;382000,5033;692325001,9;1642353,684;Data;Africell
30/11/2018;379166,2583;699746751,5;1647814,465;Data;Africell
31/12/2018;410153,5657;755690239,6;1754512,852;Data;Africell
31/01/2019;291634,6807;310392388,9;959361,6988;Data;Africell
28/02/2019;385460,5426;696045024,7;1713281,981;Data;Africell
31/03/2019;478513,8;795127903,4;1970680,32;Data;Africell
30/04/2019;442691,029;740358338,7;2011139,156;Data;Africell
31/05/2019;454056,84;805622212,5;2071787,38;Data;Africell
30/06/2019;479197,3612;882547275,8;2105287,464;Data;Africell
31/07/2019;494993,0908;947748119,4;2274491,455;Data;Africell
31/08/2019;505911,1414;963375083,7;2420493,225;Data;Africell
30/09/2019;500264,8197;940752122,1;2257358,33;Data;Africell
31/10/2019;507181,5911;1902931095;2428819,889;Data;Africell
30/11/2019;507396,5525;1958564318;2374148,025;Data;Africell
31/12/2019;498330,6174;2118594002;2486913,039;Data;Africell
31/01/2020;458556,3572;1104215817;2634481,322;Data;Africell
29/02/2020;456233,3239;1135484275;2496282,73;Data;Africell
31/03/2020;506685,312;1414421437;2826092,183;Data;Africell
30/04/2020;488243;1442513081;2601732;Data;Africell
31/05/2020;478330;1431213403;2570668;Data;Africell
30/06/2020;472527;1341430930;2382569;Data;Africell
31/07/2020;486666;1344578885;2459199;Data;Africell
31/08/2020;495776;1267833526;2370419;Data;Africell
30/09/2020;483640;1243123289;2397104;Data;Africell
31/10/2020;478260;1325827554;2449157;Data;Africell
30/11/2020;470870;1348976097;2405110;Data;Africell
31/12/2020;488125;1491170460;2515124;Data;Africell
31/01/2021;499915;1603063004;2525598;Data;Africell
28/02/2021;484598;1461605681;2305329;Data;Africell
31/03/2021;734261;1723455019;2097942;Data;Africell
30/04/2021;488826;1554815531;1915670;Data;Africell
31/05/2021;580125;1698833963;2137127;Data;Africell
30/06/2021;734261;1723455019;2097942;Data;Africell
31/07/2021;488826;1554815531;1915670;Data;Africell
31/08/2021;580125;1698833963;2137127;Data;Africell
30/09/2021;537077;1794945579;2127046;Data;Africell
31/10/2021;537491;1841260544;2221948;Data;Africell
30/11/2021;542114;1787792384;2073805;Data;Africell
31/12/2021;555891;1780980736;2313552;Data;Africell
31/01/2022;540074;1969343488;1966575;Data;Africell
28/02/2022;528271;1792695296;1780084;Data;Africell
31/03/2022;577061;1988240384;2057150;Data;Africell
30/04/2022;503110;1968738304;2237034;Data;Africell
31/05/2022;486261;1814355870;2248018;Data;Africell
30/06/2022;515456;2067743744;2287146;Data;Africell
31/07/2022;623577;2517473967;2343975;Data;Africell
31/08/2022;621591;2551284736;2448498;Data;Africell
30/09/2022;628000;2163027441;2254345;Data;Africell
31/10/2022;537698;2178004992;2142610;Data;Africell
30/11/2022;527999;2250442568;2061322;Data;Africell
31/12/2022;537189;2443392051;2041858;Data;Africell
31/01/2023;532831;2697577463;1961564;Data;Africell
28/02/2023;524337;2521191723;1758240;Data;Africell
31/03/2023;593119;2776136588;2270181;Data;Africell
31/01/2013;;;;Data;Airtel
28/02/2013;;;;Data;Airtel
31/03/2013;;;;Data;Airtel
30/04/2013;;;;Data;Airtel
31/05/2013;;;;Data;Airtel
30/06/2013;;;;Data;Airtel
31/07/2013;;;;Data;Airtel
31/08/2013;;;;Data;Airtel
30/09/2013;;;;Data;Airtel
31/10/2013;;;;Data;Airtel
30/11/2013;;;;Data;Airtel
31/12/2013;;;;Data;Airtel
31/01/2014;;;;Data;Airtel
28/02/2014;;;;Data;Airtel
31/03/2014;;;;Data;Airtel
30/04/2014;;;;Data;Airtel
31/05/2014;;;;Data;Airtel
30/06/2014;;;;Data;Airtel
31/07/2014;;;;Data;Airtel
31/08/2014;;;;Data;Airtel
30/09/2014;;;;Data;Airtel
31/10/2014;;;;Data;Airtel
30/11/2014;;;;Data;Airtel
31/12/2014;;;;Data;Airtel
31/01/2015;;;;Data;Airtel
28/02/2015;;;;Data;Airtel
31/03/2015;;;;Data;Airtel
30/04/2015;;;;Data;Airtel
31/05/2015;;;;Data;Airtel
30/06/2015;;;;Data;Airtel
31/07/2015;;;;Data;Airtel
31/08/2015;;;;Data;Airtel
30/09/2015;;;;Data;Airtel
31/10/2015;;;;Data;Airtel
30/11/2015;;;;Data;Airtel
31/12/2015;;;;Data;Airtel
31/01/2016;;;;Data;Airtel
29/02/2016;;;;Data;Airtel
31/03/2016;;;;Data;Airtel
30/04/2016;;;;Data;Airtel
31/05/2016;;;;Data;Airtel
30/06/2016;;;;Data;Airtel
31/07/2016;;;;Data;Airtel
31/08/2016;;;;Data;Airtel
30/09/2016;2336788,298;;;Data;Airtel
31/10/2016;2378154,161;;;Data;Airtel
30/11/2016;2375264,672;;;Data;Airtel
31/12/2016;2009563,547;;;Data;Airtel
31/01/2017;2066326,874;;;Data;Airtel
28/02/2017;2132424,818;;;Data;Airtel
31/03/2017;2829287,416;;;Data;Airtel
30/04/2017;2994917,688;;;Data;Airtel
31/05/2017;2864470,432;;;Data;Airtel
30/06/2017;3085412,378;;;Data;Airtel
31/07/2017;3109589,319;;;Data;Airtel
31/08/2017;3163904,216;;;Data;Airtel
30/09/2017;3255475,596;;;Data;Airtel
31/10/2017;3487472,488;;;Data;Airtel
30/11/2017;3533688,967;;;Data;Airtel
31/12/2017;3735201,536;;;Data;Airtel
31/01/2018;3753770,864;674076511,4;4884300,016;Data;Airtel
28/02/2018;3811943,495;691385850,4;4742126,269;Data;Airtel
31/03/2018;4025760,776;820613137;5575849,715;Data;Airtel
30/04/2018;3857891,748;886098488,2;5440717,516;Data;Airtel
31/05/2018;3804256,887;932933937,2;5743767,979;Data;Airtel
30/06/2018;4225414,095;1009437578;5741003,505;Data;Airtel
31/07/2018;4293885,015;950839686;5951477,399;Data;Airtel
31/08/2018;4260226,32;1014451468;6291650,49;Data;Airtel
30/09/2018;4331384,798;1007748026;6078371,792;Data;Airtel
31/10/2018;4358585,248;993842485,6;6183809,004;Data;Airtel
30/11/2018;4326246,813;1004496514;6204369,999;Data;Airtel
31/12/2018;4276552,325;1084804195;6606111,996;Data;Airtel
31/01/2019;3040790,27;464411358,4;3509440,922;Data;Airtel
28/02/2019;4019085,332;1041427648;6267356,621;Data;Airtel
31/03/2019;4184124,667;1189676174;7208945,457;Data;Airtel
30/04/2019;3870890,357;1207490511;6447232,089;Data;Airtel
31/05/2019;3970273,009;1313932898;6641655,82;Data;Airtel
30/06/2019;4723948,75;1439394149;6749049,091;Data;Airtel
31/07/2019;4879663,75;1646141868;7167982,737;Data;Airtel
31/08/2019;4987294,375;1673284312;7628102,369;Data;Airtel
30/09/2019;4968428,128;1633990534;7113988,275;Data;Airtel
31/10/2019;5037122,708;2335707033;7136244,99;Data;Airtel
30/11/2019;5039257,618;2403992695;6975610,677;Data;Airtel
31/12/2019;5227386,476;2600417284;7306931,567;Data;Airtel
31/01/2020;4810162,604;3007238165;9103493,379;Data;Airtel
29/02/2020;4785794,459;3092395159;8625945,882;Data;Airtel
31/03/2020;5473256,964;3852056873;9765607,85;Data;Airtel
30/04/2020;5427220;4207344994;10536478;Data;Airtel
31/05/2020;5521649;4322947580;10226796;Data;Airtel
30/06/2020;5595989;4598335243;9902834;Data;Airtel
31/07/2020;5729556;4578696593;10077586;Data;Airtel
31/08/2020;5869214;4647261318;10064663;Data;Airtel
30/09/2020;5978579;4780236993;10377665;Data;Airtel
31/10/2020;5984759;5280803453;11019081;Data;Airtel
30/11/2020;5957557;5666943111;10970485;Data;Airtel
31/12/2020;6062834;6592810721;13747158;Data;Airtel
31/01/2021;6153778;6856715588;12328978;Data;Airtel
28/02/2021;6324830;6531504978;11897138;Data;Airtel
31/03/2021;7175760;8871546806;14751484;Data;Airtel
30/04/2021;6729417;7699562222;13441516;Data;Airtel
31/05/2021;6960389;8644768740;14569670;Data;Airtel
30/06/2021;7175760;8871546806;14751484;Data;Airtel
31/07/2021;7237374;9005513783;15043475;Data;Airtel
31/08/2021;7383843;9318964378;15571833;Data;Airtel
30/09/2021;7479326;9080110940;15621535;Data;Airtel
31/10/2021;7595421;9147043734;15783064;Data;Airtel
30/11/2021;7709659;9666965125;15301514;Data;Airtel
31/12/2021;7415886;10230702869;16705555;Data;Airtel
31/01/2022;7765465;11251279478;16451145;Data;Airtel
28/02/2022;7903084;10323454149;14967598;Data;Airtel
31/03/2022;7953359;11873191321;17622495;Data;Airtel
30/04/2022;8051037;12081775961;17332164;Data;Airtel
31/05/2022;8033398;12962940124;18005302;Data;Airtel
30/06/2022;7876600;12797093122;18297913;Data;Airtel
31/07/2022;7583453;13767616418;19523124;Data;Airtel
31/08/2022;7763205;14950490959;20118275;Data;Airtel
30/09/2022;7976175;15368922638;19950394;Data;Airtel
31/10/2022;8079015;16603874985;19720586;Data;Airtel
30/11/2022;8247986;16364076188;19862447;Data;Airtel
31/12/2022;8000188;18394141617;21029157;Data;Airtel
31/01/2023;8238022;18900568929;20631307;Data;Airtel
28/02/2023;8726635;17825780584;19373347;Data;Airtel
31/03/2023;8963409;17595245243;22452285;Data;Airtel
31/01/2013;;;;Data;Orange
28/02/2013;;;;Data;Orange
31/03/2013;;;;Data;Orange
30/04/2013;;;;Data;Orange
31/05/2013;;;;Data;Orange
30/06/2013;;;;Data;Orange
31/07/2013;;;;Data;Orange
31/08/2013;;;;Data;Orange
30/09/2013;;;;Data;Orange
31/10/2013;;;;Data;Orange
30/11/2013;;;;Data;Orange
31/12/2013;;;;Data;Orange
31/01/2014;;;;Data;Orange
28/02/2014;;;;Data;Orange
31/03/2014;;;;Data;Orange
30/04/2014;;;;Data;Orange
31/05/2014;;;;Data;Orange
30/06/2014;;;;Data;Orange
31/07/2014;;;;Data;Orange
31/08/2014;;;;Data;Orange
30/09/2014;;;;Data;Orange
31/10/2014;;;;Data;Orange
30/11/2014;;;;Data;Orange
31/12/2014;;;;Data;Orange
31/01/2015;;;;Data;Orange
28/02/2015;;;;Data;Orange
31/03/2015;;;;Data;Orange
30/04/2015;;;;Data;Orange
31/05/2015;;;;Data;Orange
30/06/2015;;;;Data;Orange
31/07/2015;;;;Data;Orange
31/08/2015;;;;Data;Orange
30/09/2015;;;;Data;Orange
31/10/2015;;;;Data;Orange
30/11/2015;;;;Data;Orange
31/12/2015;;;;Data;Orange
31/01/2016;;;;Data;Orange
29/02/2016;;;;Data;Orange
31/03/2016;;;;Data;Orange
30/04/2016;;;;Data;Orange
31/05/2016;;;;Data;Orange
30/06/2016;;;;Data;Orange
31/07/2016;;;;Data;Orange
31/08/2016;;;;Data;Orange
30/09/2016;2974094,197;;;Data;Orange
31/10/2016;3026741,659;;;Data;Orange
30/11/2016;3023064,128;;;Data;Orange
31/12/2016;2910545,551;;;Data;Orange
31/01/2017;2992758,55;;;Data;Orange
28/02/2017;3088491,316;;;Data;Orange
31/03/2017;2726611,663;;;Data;Orange
30/04/2017;2886231,159;;;Data;Orange
31/05/2017;2760517,876;;;Data;Orange
30/06/2017;2733464,198;;;Data;Orange
31/07/2017;2754883,313;;;Data;Orange
31/08/2017;2803002,595;;;Data;Orange
30/09/2017;2806025,607;;;Data;Orange
31/10/2017;3005993,077;;;Data;Orange
30/11/2017;3045828,923;;;Data;Orange
31/12/2017;3062073,344;;;Data;Orange
31/01/2018;3077296,256;761497178,6;4252436,58;Data;Orange
28/02/2018;3124985,48;781051357,6;4128655,313;Data;Orange
31/03/2018;3373700,932;927038070,5;4854523,108;Data;Orange
30/04/2018;3233021,958;890333282,5;4851551,283;Data;Orange
31/05/2018;3188074,434;937392564,9;5121784,916;Data;Orange
30/06/2018;3326675,224;1014261828;5119319,802;Data;Orange
31/07/2018;3380582,488;1188747968;5276848,858;Data;Orange
31/08/2018;3354082,944;1268275966;5578461,697;Data;Orange
30/09/2018;3676780,963;1259895265;5389359,162;Data;Orange
31/10/2018;3699870,599;1433811380;5760698,594;Data;Orange
30/11/2018;3672419,484;1449181891;5779852,759;Data;Orange
31/12/2018;3652637,943;1565041364;6154106,646;Data;Orange
31/01/2019;2597163,573;685869570,5;3308079,106;Data;Orange
28/02/2019;3432733,301;1538040620;5907753,384;Data;Orange
31/03/2019;4948320,563;1756982623;6795316,51;Data;Orange
30/04/2019;4577876,587;1927048653;7511211,085;Data;Orange
31/05/2019;4695410,662;2096921340;7737720,33;Data;Orange
30/06/2019;6253821,37;2297146463;7862836,585;Data;Orange
31/07/2019;6459965,392;2609791052;7867353,361;Data;Orange
31/08/2019;6602452,692;2652822645;8372366,259;Data;Orange
30/09/2019;6811993,526;2590526344;7808090,732;Data;Orange
31/10/2019;6906177,647;2858088823;8033972,927;Data;Orange
30/11/2019;6909104,728;2941646600;7853131,08;Data;Orange
31/12/2019;6893471,063;3182001625;8226131,595;Data;Orange
31/01/2020;6343268,643;3039675664;8411506,141;Data;Orange
29/02/2020;6311133,826;3125751202;7970258,64;Data;Orange
31/03/2020;7019351,372;3893606988;9023291,057;Data;Orange
